{'id': 500001, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600750, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600751, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600752, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600753, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600754, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600755, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600756, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600757, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600758, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600759, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600760, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600761, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600762, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600763, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600764, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600765, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600766, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600767, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600768, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600769, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600770, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600771, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600772, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600773, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600774, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600775, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600776, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600777, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600778, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600779, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600780, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600781, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600782, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600783, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600784, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600785, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600786, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600787, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600788, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600789, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600790, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600791, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600792, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600793, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600794, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600795, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600796, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600797, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600798, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600799, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600800, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600801, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600802, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600803, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600804, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600805, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600806, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600807, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600808, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600809, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600810, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600811, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600812, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600813, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600814, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600815, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600816, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600817, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600818, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600819, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600820, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600821, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600822, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600823, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600824, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600825, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600826, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600827, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600828, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600829, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600830, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600831, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600832, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600833, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600834, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600835, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600836, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600837, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600838, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600839, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600840, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600841, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600842, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600843, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600844, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600845, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600846, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600847, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600848, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600849, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600850, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600851, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600852, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600853, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600854, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600855, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600856, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600857, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600858, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600859, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600860, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600861, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600862, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600863, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600864, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600865, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600866, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600867, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600868, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600869, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600870, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600871, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600872, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600873, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600874, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600875, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600876, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600877, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600878, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600879, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600880, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600881, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600882, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600883, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600884, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600885, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600886, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600887, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600888, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600889, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600890, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600891, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600892, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600893, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600894, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600895, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600896, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600897, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600898, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600899, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600900, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600901, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600902, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600903, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600904, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600905, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600906, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600907, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600908, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600909, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600910, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600911, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600912, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600913, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600914, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600915, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600916, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600917, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600918, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600919, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600920, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600921, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600922, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600923, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600924, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600925, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600926, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600927, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600928, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600929, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600930, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600931, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600932, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600933, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600934, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600935, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600936, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600937, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600938, 'value': ['SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600939, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600940, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600941, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600942, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600943, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600944, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600945, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600946, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600947, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600948, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600949, 'value': ['IDEOLOGICAL-INEQUALITY'], 'test_case': 'EXIST2024'}
{'id': 600950, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600951, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600952, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600953, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600954, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600955, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600956, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600957, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600958, 'value': ['-'], 'test_case': 'EXIST2024'}
{'id': 600959, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600960, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600961, 'value': ['STEREOTYPING-DOMINANCE'], 'test_case': 'EXIST2024'}
{'id': 600962, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600963, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600964, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600965, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600966, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600967, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600968, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600969, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600970, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600971, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600972, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600973, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600974, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600975, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600976, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
{'id': 600977, 'value': ['MISOGYNY-NON-SEXUAL-VIOLENCE'], 'test_case': 'EXIST2024'}
{'id': 600978, 'value': ['OBJECTIFICATION'], 'test_case': 'EXIST2024'}
